state,country,city,zip
MI,Cass County,UNION,49130
MI,Jackson County,JACKSON,49201
MI,Jackson County,JACKSON,49202
MI,Jackson County,JACKSON,49203
MI,Jackson County,JACKSON,49204
MI,Lenawee County,ADDISON,49220
MI,Lenawee County,ADRIAN,49221
MI,Calhoun County,ALBION,49224
MI,Hillsdale County,ALLEN,49227
MI,Lenawee County,BLISSFIELD,49228
MI,Lenawee County,BRITTON,49229
MI,Jackson County,BROOKLYN,49230
MI,Hillsdale County,CAMDEN,49232
MI,Hillsdale County,CEMENT CITY,49233
MI,Jackson County,CLARKLAKE,49234
MI,Lenawee County,CLAYTON,49235
MI,Lenawee County,CLINTON,49236
MI,Jackson County,CONCORD,49237
MI,Lenawee County,DEERFIELD,49238
MI,Hillsdale County,FRONTIER,49239
MI,Jackson County,GRASS LAKE,49240
MI,Jackson County,HANOVER,49241
MI,Hillsdale County,HILLSDALE,49242
MI,Branch County,HOMER,49245
MI,Hillsdale County,HORTON,49246
MI,Hillsdale County,HUDSON,49247
MI,Lenawee County,JASPER,49248
MI,Hillsdale County,JEROME,49249
MI,Hillsdale County,JONESVILLE,49250
MI,Ingham County,LESLIE,49251
MI,Branch County,LITCHFIELD,49252
MI,Lenawee County,MANITOU BEACH,49253
MI,Jackson County,MICHIGAN CENTER,49254
MI,Branch County,MONTGOMERY,49255
MI,Lenawee County,MORENCI,49256
MI,Hillsdale County,MOSCOW,49257
MI,Hillsdale County,MOSHERVILLE,49258
MI,Jackson County,MUNITH,49259
MI,Jackson County,NAPOLEON,49261
MI,Hillsdale County,NORTH ADAMS,49262
MI,Jackson County,NORVELL,49263
MI,Eaton County,ONONDAGA,49264
MI,Lenawee County,ONSTED,49265
MI,Hillsdale County,OSSEO,49266
MI,Lenawee County,OTTAWA LAKE,49267
MI,Lenawee County,PALMYRA,49268
MI,Jackson County,PARMA,49269
MI,Monroe County,PETERSBURG,49270
MI,Hillsdale County,PITTSFORD,49271
MI,Jackson County,PLEASANT LAKE,49272
MI,Hillsdale County,READING,49274
MI,Lenawee County,RIGA,49276
MI,Jackson County,RIVES JUNCTION,49277
MI,Lenawee County,SAND CREEK,49279
MI,Hillsdale County,SOMERSET,49281
MI,Hillsdale County,SOMERSET CENTER,49282
MI,Jackson County,SPRING ARBOR,49283
MI,Calhoun County,SPRINGPORT,49284
MI,Ingham County,STOCKBRIDGE,49285
MI,Lenawee County,TECUMSEH,49286
MI,Lenawee County,TIPTON,49287
MI,Hillsdale County,WALDRON,49288
MI,Lenawee County,WESTON,49289
MI,Kent County,ADA,49301
MI,Ionia County,ALTO,49302
MI,Kent County,BAILEY,49303
MI,Lake County,BALDWIN,49304
MI,Isabella County,BARRYTON,49305
MI,Kent County,BELMONT,49306
MI,Mecosta County,BIG RAPIDS,49307
MI,Lake County,BITELY,49309
MI,Isabella County,BLANCHARD,49310
MI,Allegan County,BRADLEY,49311
MI,Newaygo County,BROHMAN,49312
MI,Allegan County,BURNIPS,49314
MI,Allegan County,BYRON CENTER,49315
MI,Allegan County,CALEDONIA,49316
MI,Kent County,CANNONSBURG,49317
MI,Kent County,CASNOVIA,49318
MI,Kent County,CEDAR SPRINGS,49319
MI,Mecosta County,CHIPPEWA LAKE,49320
MI,Kent County,COMSTOCK PARK,49321
MI,Montcalm County,CORAL,49322
MI,Allegan County,DORR,49323
MI,Barry County,FREEPORT,49325
MI,Kent County,GOWEN,49326
MI,Kent County,GRANT,49327
MI,Allegan County,HOPKINS,49328
MI,Mecosta County,HOWARD CITY,49329
MI,Kent County,KENT CITY,49330
MI,Ionia County,LOWELL,49331
MI,Mecosta County,MECOSTA,49332
MI,Allegan County,MIDDLEVILLE,49333
MI,Allegan County,MOLINE,49335
MI,Mecosta County,MORLEY,49336
MI,Mecosta County,NEWAYGO,49337
MI,Mecosta County,PARIS,49338
MI,Montcalm County,PIERSON,49339
MI,Isabella County,REMUS,49340
MI,Kent County,ROCKFORD,49341
MI,Mecosta County,RODNEY,49342
MI,Kent County,SAND LAKE,49343
MI,Allegan County,SHELBYVILLE,49344
MI,Kent County,SPARTA,49345
MI,Mecosta County,STANWOOD,49346
MI,Kent County,TRUFANT,49347
MI,Allegan County,WAYLAND,49348
MI,Newaygo County,WHITE CLOUD,49349
MI,Kent County,ROCKFORD,49351
MI,Kent County,ADA,49355
MI,Kent County,ADA,49356
MI,Kent County,ADA,49357
MI,Ottawa County,ALLENDALE,49401
MI,Lake County,BRANCH,49402
MI,Kent County,CONKLIN,49403
MI,Muskegon County,COOPERSVILLE,49404
MI,Mason County,CUSTER,49405
MI,Allegan County,DOUGLAS,49406
MI,Allegan County,FENNVILLE,49408
MI,Ottawa County,FERRYSBURG,49409
MI,Mason County,FOUNTAIN,49410
MI,Manistee County,FREE SOIL,49411
MI,Muskegon County,FREMONT,49412
MI,Newaygo County,FREMONT,49413
MI,Muskegon County,FRUITPORT,49415
MI,Allegan County,GLENN,49416
MI,Ottawa County,GRAND HAVEN,49417
MI,Kent County,GRANDVILLE,49418
MI,Allegan County,HAMILTON,49419
MI,Oceana County,HART,49420
MI,Newaygo County,HESPERIA,49421
MI,Ottawa County,HOLLAND,49422
MI,Allegan County,HOLLAND,49423
MI,Ottawa County,HOLLAND,49424
MI,Muskegon County,HOLTON,49425
MI,Allegan County,HUDSONVILLE,49426
MI,Ottawa County,JAMESTOWN,49427
MI,Ottawa County,JENISON,49428
MI,Ottawa County,JENISON,49429
MI,Ottawa County,LAMONT,49430
MI,Mason County,LUDINGTON,49431
MI,Ottawa County,MACATAWA,49434
MI,Kent County,MARNE,49435
MI,Oceana County,MEARS,49436
MI,Muskegon County,MONTAGUE,49437
MI,Muskegon County,MUSKEGON,49440
MI,Muskegon County,MUSKEGON,49441
MI,Muskegon County,MUSKEGON,49442
MI,Muskegon County,MUSKEGON,49443
MI,Muskegon County,MUSKEGON,49444
MI,Muskegon County,MUSKEGON,49445
MI,Oceana County,NEW ERA,49446
MI,Muskegon County,NUNICA,49448
MI,Mason County,PENTWATER,49449
MI,Allegan County,PULLMAN,49450
MI,Muskegon County,RAVENNA,49451
MI,Oceana County,ROTHBURY,49452
MI,Allegan County,SAUGATUCK,49453
MI,Mason County,SCOTTVILLE,49454
MI,Oceana County,SHELBY,49455
MI,Muskegon County,NORTON SHORES,49456
MI,Muskegon County,TWIN LAKE,49457
MI,Mason County,WALHALLA,49458
MI,Newaygo County,WALKERVILLE,49459
MI,Ottawa County,WEST OLIVE,49460
MI,Muskegon County,WHITEHALL,49461
MI,Muskegon County,SYLVAN BEACH,49463
MI,Allegan County,ZEELAND,49464
MI,Kent County,GRANDVILLE,49468
MI,Kent County,GRAND RAPIDS,49501
MI,Kent County,GRAND RAPIDS,49502
MI,Kent County,GRAND RAPIDS,49503
MI,Kent County,GRAND RAPIDS,49504
MI,Kent County,GRAND RAPIDS,49505
MI,Kent County,EAST GRAND RAPIDS,49506
MI,Kent County,GRAND RAPIDS,49507
MI,Kent County,GRAND RAPIDS,49508
MI,Kent County,WYOMING,49509
MI,Kent County,GRAND RAPIDS,49510
MI,Kent County,GRAND RAPIDS,49512
MI,Kent County,GRAND RAPIDS,49514
MI,Kent County,GRAND RAPIDS,49515
MI,Kent County,GRAND RAPIDS,49516
MI,Kent County,GRAND RAPIDS,49518
MI,Kent County,WYOMING,49519
MI,Kent County,GRAND RAPIDS,49523
MI,Kent County,GRAND RAPIDS,49525
MI,Kent County,GRAND RAPIDS,49528
MI,Kent County,GRAND RAPIDS,49530
MI,Kent County,GRAND RAPIDS,49534
MI,Kent County,GRAND RAPIDS,49544
MI,Kent County,GRAND RAPIDS,49546
MI,Kent County,GRAND RAPIDS,49548
MI,Kent County,GRAND RAPIDS,49555
MI,Kent County,GRAND RAPIDS,49560
MI,Kent County,GRAND RAPIDS,49588
MI,Kent County,GRAND RAPIDS,49599
MI,Lake County,CADILLAC,49601
MI,Grand Traverse County,ACME,49610
MI,Antrim County,ALBA,49611
MI,Antrim County,ALDEN,49612
MI,Benzie County,ARCADIA,49613
MI,Manistee County,BEAR LAKE,49614
MI,Antrim County,BELLAIRE,49615
MI,Benzie County,BENZONIA,49616
MI,Benzie County,BEULAH,49617
MI,Wexford County,BOON,49618
MI,Manistee County,BRETHREN,49619
MI,Grand Traverse County,BUCKLEY,49620
MI,Leelanau County,CEDAR,49621
MI,Antrim County,CENTRAL LAKE,49622
MI,Lake County,CHASE,49623
MI,Manistee County,COPEMISH,49625
MI,Manistee County,EASTLAKE,49626
MI,Antrim County,EASTPORT,49627
MI,Benzie County,ELBERTA,49628
MI,Antrim County,ELK RAPIDS,49629
MI,Benzie County,EMPIRE,49630
MI,Mecosta County,EVART,49631
MI,Missaukee County,FALMOUTH,49632
MI,Grand Traverse County,FIFE LAKE,49633
MI,Manistee County,FILER CITY,49634
MI,Benzie County,FRANKFORT,49635
MI,Leelanau County,GLEN ARBOR,49636
MI,Grand Traverse County,GRAWN,49637
MI,Manistee County,HARRIETTA,49638
MI,Mecosta County,HERSEY,49639
MI,Benzie County,HONOR,49640
MI,Lake County,IDLEWILD,49642
MI,Benzie County,INTERLOCHEN,49643
MI,Lake County,IRONS,49644
MI,Manistee County,KALEVA,49645
MI,Kalkaska County,KALKASKA,49646
MI,Antrim County,KEWADIN,49648
MI,Grand Traverse County,KINGSLEY,49649
MI,Benzie County,LAKE ANN,49650
MI,Missaukee County,LAKE CITY,49651
MI,Leelanau County,LAKE LEELANAU,49653
MI,Leelanau County,LELAND,49654
MI,Lake County,LEROY,49655
MI,Lake County,LUTHER,49656
MI,Missaukee County,MC BAIN,49657
MI,Antrim County,MANCELONA,49659
MI,Manistee County,MANISTEE,49660
MI,Missaukee County,MANTON,49663
MI,Leelanau County,MAPLE CITY,49664
MI,Clare County,MARION,49665
MI,Grand Traverse County,MAYFIELD,49666
MI,Missaukee County,MERRITT,49667
MI,Manistee County,MESICK,49668
MI,Leelanau County,NORTHPORT,49670
MI,Grand Traverse County,OLD MISSION,49673
MI,Leelanau County,OMENA,49674
MI,Manistee County,ONEKAMA,49675
MI,Antrim County,RAPID CITY,49676
MI,Lake County,REED CITY,49677
MI,Clare County,SEARS,49679
MI,Kalkaska County,SOUTH BOARDMAN,49680
MI,Leelanau County,SUTTONS BAY,49682
MI,Benzie County,THOMPSONVILLE,49683
MI,Benzie County,TRAVERSE CITY,49684
MI,Grand Traverse County,TRAVERSE CITY,49685
MI,Grand Traverse County,TRAVERSE CITY,49686
MI,Lake County,TUSTIN,49688
MI,Manistee County,WELLSTON,49689
MI,Antrim County,WILLIAMSBURG,49690
MI,Grand Traverse County,TRAVERSE CITY,49696
MI,Cheboygan County,MACKINAW CITY,49701
MI,Cheboygan County,AFTON,49705
MI,Cheboygan County,ALANSON,49706
MI,Alpena County,ALPENA,49707
MI,Montmorency County,ATLANTA,49709
MI,Chippewa County,BARBEAU,49710
MI,Charlevoix County,BAY SHORE,49711
MI,Antrim County,BOYNE CITY,49712
MI,Charlevoix County,BOYNE FALLS,49713
MI,Chippewa County,BRIMLEY,49715
MI,Cheboygan County,BRUTUS,49716
MI,Cheboygan County,BURT LAKE,49717
MI,Cheboygan County,CARP LAKE,49718
MI,Mackinac County,CEDARVILLE,49719
MI,Antrim County,CHARLEVOIX,49720
MI,Cheboygan County,CHEBOYGAN,49721
MI,Emmet County,CONWAY,49722
MI,Emmet County,CROSS VILLAGE,49723
MI,Chippewa County,DAFTER,49724
MI,Chippewa County,DE TOUR VILLAGE,49725
MI,Chippewa County,DRUMMOND ISLAND,49726
MI,Antrim County,EAST JORDAN,49727
MI,Chippewa County,ECKERMAN,49728
MI,Antrim County,ELLSWORTH,49729
MI,Antrim County,ELMIRA,49730
MI,Crawford County,FREDERIC,49733
MI,Otsego County,GAYLORD,49734
MI,Otsego County,GAYLORD,49735
MI,Chippewa County,GOETZVILLE,49736
MI,Emmet County,GOOD HART,49737
MI,Crawford County,GRAYLING,49738
MI,Crawford County,GRAYLING,49739
MI,Emmet County,HARBOR SPRINGS,49740
MI,Presque Isle County,HAWKS,49743
MI,Alpena County,HERRON,49744
MI,Mackinac County,HESSEL,49745
MI,Alpena County,HILLMAN,49746
MI,Alcona County,HUBBARD LAKE,49747
MI,Chippewa County,HULBERT,49748
MI,Cheboygan County,INDIAN RIVER,49749
MI,Montmorency County,JOHANNESBURG,49751
MI,Chippewa County,KINROSS,49752
MI,Alpena County,LACHINE,49753
MI,Cheboygan County,LEVERING,49755
MI,Crawford County,LEWISTON,49756
MI,Mackinac County,MACKINAC ISLAND,49757
MI,Presque Isle County,MILLERSBURG,49759
MI,Mackinac County,MORAN,49760
MI,Cheboygan County,MULLETT LAKE,49761
MI,Mackinac County,NAUBINWAY,49762
MI,Emmet County,ODEN,49764
MI,Cheboygan County,ONAWAY,49765
MI,Alpena County,OSSINEKE,49766
MI,Chippewa County,PARADISE,49768
MI,Cheboygan County,PELLSTON,49769
MI,Charlevoix County,PETOSKEY,49770
MI,Chippewa County,PICKFORD,49774
MI,Mackinac County,POINTE AUX PINS,49775
MI,Alpena County,POSEN,49776
MI,Alpena County,PRESQUE ISLE,49777
MI,Presque Isle County,ROGERS CITY,49779
MI,Chippewa County,RUDYARD,49780
MI,Mackinac County,SAINT IGNACE,49781
MI,Charlevoix County,BEAVER ISLAND,49782
MI,Chippewa County,SAULT SAINTE MARIE,49783
MI,Chippewa County,KINCHELOE,49784
MI,Chippewa County,KINCHELOE,49785
MI,Chippewa County,KINCHELOE,49786
MI,Chippewa County,KINCHELOE,49788
MI,Cheboygan County,TOPINABEE,49791
MI,Cheboygan County,TOWER,49792
MI,Chippewa County,TROUT LAKE,49793
MI,Charlevoix County,VANDERBILT,49795
MI,Charlevoix County,WALLOON LAKE,49796
MI,Otsego County,WATERS,49797
MI,Cheboygan County,WOLVERINE,49799
MI,Dickinson County,IRON MOUNTAIN,49801
MI,Dickinson County,KINGSFORD,49802
MI,Keweenaw County,ALLOUEZ,49805
MI,Alger County,AU TRAIN,49806
MI,Delta County,BARK RIVER,49807
MI,Marquette County,BIG BAY,49808
MI,Menominee County,CARNEY,49812
MI,Marquette County,CHAMPION,49814
MI,Dickinson County,CHANNING,49815
MI,Alger County,CHATHAM,49816
MI,Delta County,COOKS,49817
MI,Delta County,CORNELL,49818
MI,Marquette County,ARNOLD,49819
MI,Mackinac County,CURTIS,49820
MI,Menominee County,DAGGETT,49821
MI,Alger County,DEERTON,49822
MI,Alger County,EBEN JUNCTION,49825
MI,Alger County,RUMELY,49826
MI,Mackinac County,ENGADINE,49827
MI,Delta County,ESCANABA,49829
MI,Dickinson County,FELCH,49831
MI,Marquette County,LITTLE LAKE,49833
MI,Dickinson County,FOSTER CITY,49834
MI,Delta County,GARDEN,49835
MI,Mackinac County,GERMFASK,49836
MI,Delta County,GLADSTONE,49837
MI,Mackinac County,GOULD CITY,49838
MI,Alger County,GRAND MARAIS,49839
MI,Schoolcraft County,GULLIVER,49840
MI,Marquette County,GWINN,49841
MI,Menominee County,HARRIS,49845
MI,Menominee County,HERMANSVILLE,49847
MI,Menominee County,INGALLS,49848
MI,Marquette County,ISHPEMING,49849
MI,Dickinson County,LORETTO,49852
MI,Luce County,MC MILLAN,49853
MI,Delta County,MANISTIQUE,49854
MI,Alger County,MARQUETTE,49855
MI,Menominee County,MENOMINEE,49858
MI,Baraga County,MICHIGAMME,49861
MI,Alger County,MUNISING,49862
MI,Menominee County,NADEAU,49863
MI,Delta County,NAHMA,49864
MI,Marquette County,NATIONAL MINE,49865
MI,Marquette County,NEGAUNEE,49866
MI,Luce County,NEWBERRY,49868
MI,Dickinson County,NORWAY,49870
MI,Marquette County,PALMER,49871
MI,Delta County,PERKINS,49872
MI,Dickinson County,PERRONVILLE,49873
MI,Menominee County,POWERS,49874
MI,Dickinson County,QUINNESEC,49876
MI,Dickinson County,RALPH,49877
MI,Alger County,RAPID RIVER,49878
MI,Iron County,REPUBLIC,49879
MI,Delta County,ROCK,49880
MI,Dickinson County,SAGOLA,49881
MI,Alger County,SENEY,49883
MI,Alger County,SHINGLETON,49884
MI,Alger County,SKANDIA,49885
MI,Menominee County,SPALDING,49886
MI,Menominee County,CEDAR RIVER,49887
MI,Alger County,TRENARY,49891
MI,Dickinson County,VULCAN,49892
MI,Menominee County,WALLACE,49893
MI,Delta County,WELLS,49894
MI,Alger County,WETMORE,49895
MI,Menominee County,WILSON,49896
MI,Keweenaw County,AHMEEK,49901
MI,Iron County,ALPHA,49902
MI,Iron County,AMASA,49903
MI,Houghton County,ATLANTIC MINE,49905
MI,Baraga County,BARAGA,49908
MI,Ontonagon County,BERGLAND,49910
MI,Gogebic County,BESSEMER,49911
MI,Ontonagon County,BRUCE CROSSING,49912
MI,Houghton County,CALUMET,49913
MI,Iron County,CASPIAN,49915
MI,Houghton County,CHASSELL,49916
MI,Houghton County,COPPER CITY,49917
MI,Keweenaw County,COPPER HARBOR,49918
MI,Baraga County,COVINGTON,49919
MI,Dickinson County,CRYSTAL FALLS,49920
MI,Houghton County,DODGEVILLE,49921
MI,Houghton County,DOLLAR BAY,49922
MI,Ontonagon County,EWEN,49925
MI,Iron County,GAASTRA,49927
MI,Ontonagon County,GREENLAND,49929
MI,Houghton County,HANCOCK,49930
MI,Houghton County,HOUGHTON,49931
MI,Houghton County,HUBBELL,49934
MI,Iron County,IRON RIVER,49935
MI,Gogebic County,IRONWOOD,49938
MI,Houghton County,KEARSARGE,49942
MI,Houghton County,LAKE LINDEN,49945
MI,Baraga County,LANSE,49946
MI,Gogebic County,MARENISCO,49947
MI,Ontonagon County,MASS CITY,49948
MI,Keweenaw County,MOHAWK,49950
MI,Houghton County,NISULA,49952
MI,Ontonagon County,ONTONAGON,49953
MI,Houghton County,PAINESDALE,49955
MI,Baraga County,PELKIE,49958
MI,Gogebic County,RAMSAY,49959
MI,Ontonagon County,ROCKLAND,49960
MI,Houghton County,SIDNAW,49961
MI,Baraga County,SKANEE,49962
MI,Houghton County,SOUTH RANGE,49963
MI,Iron County,STAMBAUGH,49964
MI,Houghton County,TOIVOLA,49965
MI,Houghton County,TROUT CREEK,49967
MI,Gogebic County,WAKEFIELD,49968
MI,Gogebic County,WATERSMEET,49969
MI,Baraga County,WATTON,49970
MI,Ontonagon County,WHITE PINE,49971
MI,Gogebic County,LAND O LAKES,54540
MN,Jackson County,SPIRIT LAKE,51360
MN,Washington County,AFTON,55001
MN,Chisago County,ALMELUND,55002
MN,Washington County,BAYPORT,55003
MN,Anoka County,BETHEL,55005
MN,Chisago County,BRAHAM,55006
MN,Kanabec County,BROOK PARK,55007
MN,Isanti County,CAMBRIDGE,55008
MN,Dakota County,CANNON FALLS,55009
MN,Dakota County,CASTLE ROCK,55010
MN,Anoka County,CEDAR,55011
MN,Chisago County,CENTER CITY,55012
MN,Chisago County,CHISAGO CITY,55013
MN,Anoka County,CIRCLE PINES,55014
MN,Washington County,COTTAGE GROVE,55016
MN,Isanti County,DALBO,55017
MN,Dakota County,DENNISON,55018
MN,Rice County,DUNDAS,55019
MN,Scott County,ELKO NEW MARKET,55020
MN,Rice County,FARIBAULT,55021
MN,Dakota County,FARMINGTON,55024
MN,Anoka County,FOREST LAKE,55025
MN,Goodhue County,FRONTENAC,55026
MN,Goodhue County,BELLECHESTER,55027
MN,Isanti County,GRANDY,55029
MN,Kanabec County,GRASSTON,55030
MN,Dakota County,HAMPTON,55031
MN,Chisago County,HARRIS,55032
MN,Dakota County,HASTINGS,55033
MN,Pine County,HENRIETTE,55036
MN,Kanabec County,HINCKLEY,55037
MN,Anoka County,HUGO,55038
MN,Isanti County,ISANTI,55040
MN,Goodhue County,LAKE CITY,55041
MN,Washington County,LAKE ELMO,55042
MN,Washington County,LAKELAND,55043
MN,Dakota County,LAKEVILLE,55044
MN,Chisago County,LINDSTROM,55045
MN,Rice County,LONSDALE,55046
MN,Washington County,MARINE ON SAINT CROIX,55047
MN,Rice County,MEDFORD,55049
MN,Kanabec County,MORA,55051
MN,Rice County,MORRISTOWN,55052
MN,Goodhue County,NERSTRAND,55053
MN,Scott County,ELKO NEW MARKET,55054
MN,Washington County,NEWPORT,55055
MN,Chisago County,NORTH BRANCH,55056
MN,Dakota County,NORTHFIELD,55057
MN,Steele County,OWATONNA,55060
MN,Pine County,PINE CITY,55063
MN,Dakota County,RANDOLPH,55065
MN,Goodhue County,RED WING,55066
MN,Pine County,ROCK CREEK,55067
MN,Dakota County,ROSEMOUNT,55068
MN,Chisago County,RUSH CITY,55069
MN,Anoka County,SAINT FRANCIS,55070
MN,Washington County,SAINT PAUL PARK,55071
MN,Kanabec County,SANDSTONE,55072
MN,Chisago County,SCANDIA,55073
MN,Chisago County,SHAFER,55074
MN,Dakota County,SOUTH SAINT PAUL,55075
MN,Dakota County,INVER GROVE HEIGHTS,55076
MN,Dakota County,INVER GROVE HEIGHTS,55077
MN,Chisago County,STACY,55078
MN,Anoka County,STACY,55079
MN,Chisago County,STANCHFIELD,55080
MN,Washington County,STILLWATER,55082
MN,Washington County,STILLWATER,55083
MN,Chisago County,TAYLORS FALLS,55084
MN,Dakota County,VERMILLION,55085
MN,Rice County,WARSAW,55087
MN,Dakota County,WEBSTER,55088
MN,Dakota County,WELCH,55089
MN,Washington County,WILLERNIE,55090
MN,Anoka County,WYOMING,55092
MN,Ramsey County,SAINT PAUL,55101
MN,Ramsey County,SAINT PAUL,55102
MN,Ramsey County,SAINT PAUL,55103
MN,Ramsey County,SAINT PAUL,55104
MN,Ramsey County,SAINT PAUL,55105
MN,Ramsey County,SAINT PAUL,55106
MN,Ramsey County,SAINT PAUL,55107
MN,Ramsey County,FALCON HEIGHTS,55108
MN,Ramsey County,SAINT PAUL,55109
MN,Ramsey County,DELLWOOD,55110
MN,Hennepin County,FORT SNELLING,55111
MN,Ramsey County,ARDEN HILLS,55112
MN,Ramsey County,LITTLE CANADA,55113
MN,Ramsey County,SAINT PAUL,55114
MN,Washington County,MAHTOMEDI,55115
MN,Ramsey County,SAINT PAUL,55116
MN,Ramsey County,SAINT PAUL,55117
MN,Dakota County,MENDOTA HEIGHTS,55118
MN,Ramsey County,SAINT PAUL,55119
MN,Dakota County,SAINT PAUL,55120
MN,Dakota County,EAGAN,55121
MN,Dakota County,EAGAN,55122
MN,Dakota County,EAGAN,55123
MN,Dakota County,APPLE VALLEY,55124
MN,Washington County,SAINT PAUL,55125
MN,Anoka County,SAINT PAUL,55126
MN,Ramsey County,LITTLE CANADA,55127
MN,Washington County,LANDFALL VILLAGE,55128
MN,Washington County,SAINT PAUL,55129
MN,Ramsey County,SAINT PAUL,55130
MN,Washington County,SAINT PAUL,55131
MN,Ramsey County,SAINT PAUL,55133
MN,Ramsey County,SAINT PAUL,55144
MN,Ramsey County,SAINT PAUL,55145
MN,Ramsey County,SAINT PAUL,55146
MN,Dakota County,MENDOTA,55150
MN,Ramsey County,SAINT PAUL,55155
MN,Ramsey County,SAINT PAUL,55164
MN,Ramsey County,SAINT PAUL,55165
MN,Ramsey County,SAINT PAUL,55166
MN,Ramsey County,SAINT PAUL,55168
MN,Ramsey County,SAINT PAUL,55170
MN,Ramsey County,SAINT PAUL,55171
MN,Ramsey County,SAINT PAUL,55172
MN,Ramsey County,SAINT PAUL,55175
MN,Ramsey County,SAINT PAUL,55187
MN,Ramsey County,SAINT PAUL,55188
MN,Wright County,ALBERTVILLE,55301
MN,Wright County,ANNANDALE,55302
MN,Anoka County,ANOKA,55303
MN,Anoka County,ANDOVER,55304
MN,Hennepin County,HOPKINS,55305
MN,Dakota County,BURNSVILLE,55306
MN,Sibley County,ARLINGTON,55307
MN,Sherburne County,BECKER,55308
MN,Sherburne County,BIG LAKE,55309
MN,Renville County,BIRD ISLAND,55310
MN,Hennepin County,MAPLE GROVE,55311
MN,McLeod County,BROWNTON,55312
MN,Wright County,BUFFALO,55313
MN,Renville County,BUFFALO LAKE,55314
MN,Carver County,CARVER,55315
MN,Hennepin County,CHAMPLIN,55316
MN,Carver County,CHANHASSEN,55317
MN,Carver County,CHASKA,55318
MN,Sherburne County,CLEAR LAKE,55319
MN,Stearns County,CLEARWATER,55320
MN,McLeod County,COKATO,55321
MN,Carver County,COLOGNE,55322
MN,Hennepin County,CRYSTAL BAY,55323
MN,Meeker County,DARWIN,55324
MN,Meeker County,DASSEL,55325
MN,Hennepin County,DAYTON,55327
MN,Carver County,DELANO,55328
MN,Meeker County,EDEN VALLEY,55329
MN,Anoka County,ELK RIVER,55330
MN,Carver County,EXCELSIOR,55331
MN,Nicollet County,FAIRFAX,55332
MN,Brown County,FRANKLIN,55333
MN,McLeod County,GAYLORD,55334
MN,Nicollet County,GIBBON,55335
MN,McLeod County,GLENCOE,55336
MN,Dakota County,BURNSVILLE,55337
MN,Carver County,GREEN ISLE,55338
MN,Carver County,HAMBURG,55339
MN,Hennepin County,HAMEL,55340
MN,Hennepin County,HANOVER,55341
MN,Kandiyohi County,HECTOR,55342
MN,Hennepin County,HOPKINS,55343
MN,Hennepin County,EDEN PRAIRIE,55344
MN,Hennepin County,MINNETONKA,55345
MN,Hennepin County,EDEN PRAIRIE,55346
MN,Hennepin County,EDEN PRAIRIE,55347
MN,Hennepin County,MAPLE PLAIN,55348
MN,Wright County,HOWARD LAKE,55349
MN,McLeod County,HUTCHINSON,55350
MN,Scott County,JORDAN,55352
MN,Meeker County,KIMBALL,55353
MN,McLeod County,LESTER PRAIRIE,55354
MN,McLeod County,LITCHFIELD,55355
MN,Hennepin County,LONG LAKE,55356
MN,Hennepin County,LORETTO,55357
MN,Wright County,MAPLE LAKE,55358
MN,Hennepin County,MAPLE PLAIN,55359
MN,Carver County,MAYER,55360
MN,Hennepin County,MINNETONKA BEACH,55361
MN,Wright County,MONTICELLO,55362
MN,Carver County,MONTROSE,55363
MN,Hennepin County,MOUND,55364
MN,Wright County,MONTICELLO,55365
MN,Sibley County,NEW AUBURN,55366
MN,Carver County,NEW GERMANY,55367
MN,Carver County,NORWOOD YOUNG AMERICA,55368
MN,Hennepin County,MAPLE GROVE,55369
MN,McLeod County,PLATO,55370
MN,Benton County,PRINCETON,55371
MN,Scott County,PRIOR LAKE,55372
MN,Hennepin County,ROCKFORD,55373
MN,Hennepin County,ROGERS,55374
MN,Carver County,SAINT BONIFACIUS,55375
MN,Wright County,SAINT MICHAEL,55376
MN,Sherburne County,SANTIAGO,55377
MN,Scott County,SAVAGE,55378
MN,Scott County,PRIOR LAKE,55379
MN,Wright County,SILVER CREEK,55380
MN,McLeod County,SILVER LAKE,55381
MN,Stearns County,SAINT AUGUSTA,55382
MN,Carver County,NORWOOD,55383
MN,Hennepin County,SPRING PARK,55384
MN,McLeod County,STEWART,55385
MN,Carver County,VICTORIA,55386
MN,Carver County,WACONIA,55387
MN,Carver County,WATERTOWN,55388
MN,Meeker County,WATKINS,55389
MN,Wright County,WAVERLY,55390
MN,Hennepin County,WAYZATA,55391
MN,Hennepin County,NAVARRE,55392
MN,Wright County,MAPLE PLAIN,55393
MN,Carver County,YOUNG AMERICA,55394
MN,Carver County,WINSTED,55395
MN,McLeod County,WINTHROP,55396
MN,Carver County,YOUNG AMERICA,55397
MN,Isanti County,ZIMMERMAN,55398
MN,Carver County,YOUNG AMERICA,55399
MN,Hennepin County,MINNEAPOLIS,55401
MN,Hennepin County,MINNEAPOLIS,55402
MN,Hennepin County,MINNEAPOLIS,55403
MN,Hennepin County,MINNEAPOLIS,55404
MN,Hennepin County,MINNEAPOLIS,55405
MN,Hennepin County,MINNEAPOLIS,55406
MN,Hennepin County,MINNEAPOLIS,55407
MN,Hennepin County,MINNEAPOLIS,55408
MN,Hennepin County,MINNEAPOLIS,55409
MN,Hennepin County,EDINA,55410
MN,Hennepin County,MINNEAPOLIS,55411
MN,Hennepin County,MINNEAPOLIS,55412
MN,Hennepin County,MINNEAPOLIS,55413
