state,country,city,zip
NY,Fulton County,STRATFORD,13470
NY,Genesee County,ALEXANDER,14005
NY,Genesee County,ATTICA,14011
NY,Genesee County,BATAVIA,14020
NY,Genesee County,BATAVIA,14021
NY,Genesee County,BERGEN,14416
NY,Genesee County,BYRON,14422
NY,Genesee County,CHURCHVILLE,14428
NY,Genesee County,DARIEN CENTER,14040
NY,Genesee County,EAST BETHANY,14054
NY,Genesee County,EAST PEMBROKE,14056
NY,Genesee County,ELBA,14058
NY,Genesee County,LE ROY,14482
NY,Genesee County,LINWOOD,14486
NY,Genesee County,MIDDLEPORT,14105
NY,Genesee County,OAKFIELD,14125
NY,Genesee County,PAVILION,14525
NY,Genesee County,SOUTH BYRON,14557
NY,Genesee County,STAFFORD,14143
NY,Genesee County,WYOMING,14591
NY,Greene County,ACRA,12405
NY,Greene County,ASHLAND,12407
NY,Greene County,ATHENS,12015
NY,Greene County,CAIRO,12413
NY,Greene County,CATSKILL,12414
NY,Greene County,CLIMAX,12042
NY,Greene County,CORNWALLVILLE,12418
NY,Greene County,COXSACKIE,12051
NY,Greene County,DURHAM,12422
NY,Greene County,EARLTON,12058
NY,Greene County,EAST DURHAM,12423
NY,Greene County,EAST JEWETT,12424
NY,Greene County,ELKA PARK,12427
NY,Greene County,FREEHOLD,12431
NY,Greene County,HAINES FALLS,12436
NY,Greene County,HANNACROIX,12087
NY,Greene County,HENSONVILLE,12439
NY,Greene County,HUNTER,12442
NY,Greene County,JEWETT,12444
NY,Greene County,LANESVILLE,12450
NY,Greene County,LEEDS,12451
NY,Greene County,LEXINGTON,12452
NY,Greene County,MAPLECREST,12454
NY,Greene County,NEW BALTIMORE,12124
NY,Greene County,OAK HILL,12460
NY,Greene County,PALENVILLE,12463
NY,Greene County,PURLING,12470
NY,Greene County,ROUND TOP,12473
NY,Greene County,SHANDAKEN,12480
NY,Greene County,SOUTH CAIRO,12482
NY,Greene County,SURPRISE,12176
NY,Greene County,TANNERSVILLE,12485
NY,Greene County,WEST COXSACKIE,12192
NY,Greene County,WEST KILL,12492
NY,Greene County,WINDHAM,12496
NY,Hamilton County,BLUE MOUNTAIN LAKE,12812
NY,Hamilton County,COLD BROOK,13324
NY,Hamilton County,HOFFMEISTER,13353
NY,Hamilton County,INDIAN LAKE,12842
NY,Hamilton County,INLET,13360
NY,Hamilton County,LAKE PLEASANT,12108
NY,Hamilton County,LONG LAKE,12847
NY,Hamilton County,PISECO,12139
NY,Hamilton County,RAQUETTE LAKE,13436
NY,Hamilton County,SABAEL,12864
NY,Hamilton County,SPECULATOR,12164
NY,Hamilton County,WELLS,12190
NY,Herkimer County,CLAYVILLE,13322
NY,Herkimer County,EAGLE BAY,13331
NY,Herkimer County,FRANKFORT,13340
NY,Herkimer County,HERKIMER,13350
NY,Herkimer County,ILION,13357
NY,Herkimer County,JORDANVILLE,13361
NY,Herkimer County,LITTLE FALLS,13365
NY,Herkimer County,LOWVILLE,13367
NY,Herkimer County,MIDDLEVILLE,13406
NY,Herkimer County,MOHAWK,13407
NY,Herkimer County,NEW HARTFORD,13413
NY,Herkimer County,NEWPORT,13416
NY,Herkimer County,OLD FORGE,13420
NY,Herkimer County,POLAND,13431
NY,Herkimer County,SALISBURY CENTER,13454
NY,Herkimer County,SAUQUOIT,13456
NY,Herkimer County,THENDARA,13472
NY,Herkimer County,UTICA,13501
NY,Herkimer County,UTICA,13502
NY,Herkimer County,VAN HORNESVILLE,13475
NY,Herkimer County,WEST WINFIELD,13491
NY,Jefferson County,ADAMS,13605
NY,Jefferson County,ADAMS CENTER,13606
NY,Jefferson County,ALEXANDRIA BAY,13607
NY,Jefferson County,ANTWERP,13608
NY,Jefferson County,ANTWERP,13671
NY,Jefferson County,BELLEVILLE,13611
NY,Jefferson County,BLACK RIVER,13612
NY,Jefferson County,BROWNVILLE,13615
NY,Jefferson County,CALCIUM,13616
NY,Jefferson County,CAPE VINCENT,13618
NY,Jefferson County,CARTHAGE,13619
NY,Jefferson County,CHAUMONT,13622
NY,Jefferson County,CLAYTON,13624
NY,Jefferson County,DEFERIET,13628
NY,Jefferson County,DEPAUVILLE,13632
NY,Jefferson County,DEXTER,13634
NY,Jefferson County,ELLISBURG,13636
NY,Jefferson County,EVANS MILLS,13637
NY,Jefferson County,FELTS MILLS,13638
NY,Jefferson County,FISHERS LANDING,13641
NY,Jefferson County,FORT DRUM,13602
NY,Jefferson County,GREAT BEND,13643
NY,Jefferson County,HENDERSON,13650
NY,Jefferson County,HENDERSON HARBOR,13651
NY,Jefferson County,LA FARGEVILLE,13656
NY,Jefferson County,LIMERICK,13657
NY,Jefferson County,LORRAINE,13659
NY,Jefferson County,MANNSVILLE,13661
NY,Jefferson County,NATURAL BRIDGE,13665
NY,Jefferson County,PHILADELPHIA,13673
NY,Jefferson County,PIERREPONT MANOR,13674
NY,Jefferson County,PLESSIS,13675
NY,Jefferson County,REDWOOD,13679
NY,Jefferson County,RODMAN,13682
NY,Jefferson County,SACKETS HARBOR,13685
NY,Jefferson County,THERESA,13691
NY,Jefferson County,THOUSAND ISLAND PARK,13692
NY,Jefferson County,THREE MILE BAY,13693
NY,Jefferson County,WATERTOWN,13601
NY,Jefferson County,WATERTOWN,13603
NY,Jefferson County,WELLESLEY ISLAND,13640
NY,Kings County,BROOKLYN,11201
NY,Kings County,BROOKLYN,11202
NY,Kings County,BROOKLYN,11203
NY,Kings County,BROOKLYN,11204
NY,Kings County,BROOKLYN,11205
NY,Kings County,BROOKLYN,11206
NY,Kings County,BROOKLYN,11207
NY,Kings County,BROOKLYN,11208
NY,Kings County,BROOKLYN,11209
NY,Kings County,BROOKLYN,11210
NY,Kings County,BROOKLYN,11211
NY,Kings County,BROOKLYN,11212
NY,Kings County,BROOKLYN,11213
NY,Kings County,BROOKLYN,11214
NY,Kings County,BROOKLYN,11215
NY,Kings County,BROOKLYN,11216
NY,Kings County,BROOKLYN,11217
NY,Kings County,BROOKLYN,11218
NY,Kings County,BROOKLYN,11219
NY,Kings County,BROOKLYN,11220
NY,Kings County,BROOKLYN,11221
NY,Kings County,BROOKLYN,11222
NY,Kings County,BROOKLYN,11223
NY,Kings County,BROOKLYN,11224
NY,Kings County,BROOKLYN,11225
NY,Kings County,BROOKLYN,11226
NY,Kings County,BROOKLYN,11228
NY,Kings County,BROOKLYN,11229
NY,Kings County,BROOKLYN,11230
NY,Kings County,BROOKLYN,11231
NY,Kings County,BROOKLYN,11232
NY,Kings County,BROOKLYN,11233
NY,Kings County,BROOKLYN,11234
NY,Kings County,BROOKLYN,11235
NY,Kings County,BROOKLYN,11236
NY,Kings County,BROOKLYN,11237
NY,Kings County,BROOKLYN,11238
NY,Kings County,BROOKLYN,11239
NY,Kings County,BROOKLYN,11241
NY,Kings County,BROOKLYN,11242
NY,Kings County,BROOKLYN,11243
NY,Kings County,BROOKLYN,11245
NY,Kings County,BROOKLYN,11247
NY,Kings County,BROOKLYN,11249
NY,Kings County,BROOKLYN,11251
NY,Kings County,BROOKLYN,11252
NY,Kings County,BROOKLYN,11256
NY,Kings County,OZONE PARK,11416
NY,Lewis County,BEAVER FALLS,13305
NY,Lewis County,BOONVILLE,13309
NY,Lewis County,BRANTINGHAM,13312
NY,Lewis County,CASTORLAND,13620
NY,Lewis County,CONSTABLEVILLE,13325
NY,Lewis County,COPENHAGEN,13626
NY,Lewis County,CROGHAN,13327
NY,Lewis County,DEER RIVER,13627
NY,Lewis County,DENMARK,13631
NY,Lewis County,GLENFIELD,13343
NY,Lewis County,GREIG,13345
NY,Lewis County,HARRISVILLE,13648
NY,Lewis County,LYONS FALLS,13368
NY,Lewis County,MARTINSBURG,13404
NY,Lewis County,PORT LEYDEN,13433
NY,Lewis County,TURIN,13473
NY,Lewis County,WEST LEYDEN,13489
NY,Livingston County,AVON,14414
NY,Livingston County,CALEDONIA,14423
NY,Livingston County,CONESUS,14435
NY,Livingston County,GENESEO,14454
NY,Livingston County,GROVELAND,14462
NY,Livingston County,HEMLOCK,14466
NY,Livingston County,HONEOYE,14471
NY,Livingston County,HONEOYE FALLS,14472
NY,Livingston County,LAKEVILLE,14480
NY,Livingston County,LEICESTER,14481
NY,Livingston County,LIMA,14485
NY,Livingston County,LIVONIA,14487
NY,Livingston County,LIVONIA CENTER,14488
NY,Livingston County,MOUNT MORRIS,14510
NY,Livingston County,NAPLES,14512
NY,Livingston County,NUNDA,14517
NY,Livingston County,PERRY,14530
NY,Livingston County,PIFFARD,14533
NY,Livingston County,RETSOF,14539
NY,Livingston County,SCOTTSBURG,14545
NY,Livingston County,SCOTTSVILLE,14546
NY,Livingston County,SONYEA,14556
NY,Livingston County,SOUTH LIMA,14558
NY,Livingston County,SPRINGWATER,14560
NY,Livingston County,WAYLAND,14572
NY,Livingston County,YORK,14592
NY,Madison County,BOUCKVILLE,13310
NY,Madison County,BRIDGEPORT,13030
NY,Madison County,BROOKFIELD,13314
NY,Madison County,CANASTOTA,13032
NY,Madison County,CAZENOVIA,13035
NY,Madison County,CHITTENANGO,13037
NY,Madison County,CLOCKVILLE,13043
NY,Madison County,EATON,13334
NY,Madison County,ERIEVILLE,13061
NY,Madison County,GEORGETOWN,13072
NY,Madison County,HAMILTON,13346
NY,Madison County,HUBBARDSVILLE,13355
NY,Madison County,KIRKVILLE,13082
NY,Madison County,LEONARDSVILLE,13364
NY,Madison County,MADISON,13402
NY,Madison County,MANLIUS,13104
NY,Madison County,MORRISVILLE,13408
NY,Madison County,MUNNSVILLE,13409
NY,Madison County,NEW WOODSTOCK,13122
NY,Madison County,NORTH BROOKFIELD,13418
NY,Madison County,ONEIDA,13421
NY,Madison County,ORISKANY FALLS,13425
NY,Madison County,PETERBORO,13134
NY,Madison County,SOLSVILLE,13465
NY,Madison County,WAMPSVILLE,13163
NY,Madison County,WATERVILLE,13480
NY,Madison County,WEST EATON,13484
NY,Madison County,WEST EDMESTON,13485
NY,Monroe County,ADAMS BASIN,14410
NY,Monroe County,BRIGHTON,14610
NY,Monroe County,BRIGHTON,14620
NY,Monroe County,BROCKPORT,14420
NY,Monroe County,CLARKSON,14430
NY,Monroe County,EAST ROCHESTER,14445
NY,Monroe County,FAIRPORT,14450
NY,Monroe County,GATES,14606
NY,Monroe County,GATES,14624
NY,Monroe County,GREECE,14615
NY,Monroe County,HAMLIN,14464
NY,Monroe County,HENRIETTA,14467
NY,Monroe County,HILTON,14468
NY,Monroe County,HOLLEY,14470
NY,Monroe County,IONIA,14475
NY,Monroe County,IRONDEQUOIT,14609
NY,Monroe County,KENDALL,14476
NY,Monroe County,MACEDON,14502
NY,Monroe County,MENDON,14506
NY,Monroe County,MORTON,14508
NY,Monroe County,MUMFORD,14511
NY,Monroe County,NORTH CHILI,14514
NY,Monroe County,NORTH GREECE,14515
NY,Monroe County,ONTARIO,14519
NY,Monroe County,PENFIELD,14526
NY,Monroe County,PITTSFORD,14534
NY,Monroe County,ROCHESTER,14602
NY,Monroe County,ROCHESTER,14603
NY,Monroe County,ROCHESTER,14604
NY,Monroe County,ROCHESTER,14605
NY,Monroe County,ROCHESTER,14607
NY,Monroe County,ROCHESTER,14608
NY,Monroe County,ROCHESTER,14611
NY,Monroe County,ROCHESTER,14612
NY,Monroe County,ROCHESTER,14613
NY,Monroe County,ROCHESTER,14614
NY,Monroe County,ROCHESTER,14616
NY,Monroe County,ROCHESTER,14617
NY,Monroe County,ROCHESTER,14618
NY,Monroe County,ROCHESTER,14619
NY,Monroe County,ROCHESTER,14621
NY,Monroe County,ROCHESTER,14622
NY,Monroe County,ROCHESTER,14623
NY,Monroe County,ROCHESTER,14625
NY,Monroe County,ROCHESTER,14626
NY,Monroe County,ROCHESTER,14627
NY,Monroe County,ROCHESTER,14638
NY,Monroe County,ROCHESTER,14639
NY,Monroe County,ROCHESTER,14642
NY,Monroe County,ROCHESTER,14643
NY,Monroe County,ROCHESTER,14644
NY,Monroe County,ROCHESTER,14646
NY,Monroe County,ROCHESTER,14647
NY,Monroe County,ROCHESTER,14649
NY,Monroe County,ROCHESTER,14650
NY,Monroe County,ROCHESTER,14651
NY,Monroe County,ROCHESTER,14652
NY,Monroe County,ROCHESTER,14653
NY,Monroe County,ROCHESTER,14692
NY,Monroe County,ROCHESTER,14694
NY,Monroe County,RUSH,14543
NY,Monroe County,SPENCERPORT,14559
NY,Monroe County,VICTOR,14564
NY,Monroe County,WEBSTER,14580
NY,Monroe County,WEST HENRIETTA,14586
NY,Montgomery County,AURIESVILLE,12016
NY,Montgomery County,CANAJOHARIE,13317
NY,Montgomery County,ESPERANCE,12066
NY,Montgomery County,FORT HUNTER,12069
NY,Montgomery County,FORT JOHNSON,12070
NY,Montgomery County,FULTONVILLE,12072
NY,Montgomery County,NELLISTON,13410
NY,Montgomery County,PALATINE BRIDGE,13428
NY,Montgomery County,SHARON SPRINGS,13459
NY,Montgomery County,SPRAKERS,12166
NY,Montgomery County,TRIBES HILL,12177
NY,Nassau County,ALBERTSON,11507
NY,Nassau County,ATLANTIC BEACH,11509
NY,Nassau County,BALDWIN,11510
NY,Nassau County,BAYVILLE,11709
NY,Nassau County,BELLMORE,11710
NY,Nassau County,BETHPAGE,11714
NY,Nassau County,CARLE PLACE,11514
NY,Nassau County,CEDARHURST,11516
NY,Nassau County,COLD SPRING HARBOR,11724
NY,Nassau County,EAST ATLANTIC BEACH,11561
NY,Nassau County,EAST MEADOW,11554
NY,Nassau County,EAST NORWICH,11732
NY,Nassau County,EAST ROCKAWAY,11518
NY,Nassau County,EAST WILLISTON,11596
NY,Nassau County,ELMONT,11003
NY,Nassau County,FARMINGDALE,11735
NY,Nassau County,FARMINGDALE,11736
NY,Nassau County,FARMINGDALE,11737
NY,Nassau County,FARMINGDALE,11774
NY,Nassau County,FLORAL PARK,11001
NY,Nassau County,FLORAL PARK,11002
NY,Nassau County,FRANKLIN SQUARE,11010
NY,Nassau County,FREEPORT,11520
NY,Nassau County,GARDEN CITY,11530
NY,Nassau County,GARDEN CITY,11531
NY,Nassau County,GARDEN CITY,11535
NY,Nassau County,GARDEN CITY,11599
NY,Nassau County,GLEN COVE,11542
NY,Nassau County,GLEN HEAD,11545
NY,Nassau County,GLENWOOD LANDING,11547
NY,Nassau County,GREAT NECK,11020
NY,Nassau County,GREAT NECK,11021
NY,Nassau County,GREAT NECK,11022
NY,Nassau County,GREAT NECK,11023
NY,Nassau County,GREAT NECK,11024
NY,Nassau County,GREAT NECK,11026
NY,Nassau County,GREAT NECK,11027
NY,Nassau County,GREENVALE,11548
NY,Nassau County,HEMPSTEAD,11549
NY,Nassau County,HEMPSTEAD,11550
NY,Nassau County,HEMPSTEAD,11551
NY,Nassau County,HEWLETT,11557
NY,Nassau County,HICKSVILLE,11801
NY,Nassau County,HICKSVILLE,11802
NY,Nassau County,HICKSVILLE,11815
NY,Nassau County,HICKSVILLE,11819
NY,Nassau County,HICKSVILLE,11854
NY,Nassau County,INWOOD,11096
NY,Nassau County,ISLAND PARK,11558
NY,Nassau County,JERICHO,11753
NY,Nassau County,JERICHO,11853
NY,Nassau County,LAWRENCE,11559
NY,Nassau County,LEVITTOWN,11756
NY,Nassau County,LOCUST VALLEY,11560
NY,Nassau County,LYNBROOK,11563
NY,Nassau County,MALVERNE,11565
NY,Nassau County,MANHASSET,11030
NY,Nassau County,MASSAPEQUA,11758
NY,Nassau County,MASSAPEQUA PARK,11762
NY,Nassau County,MELVILLE,11773
NY,Nassau County,MERRICK,11566
NY,Nassau County,MILL NECK,11765
NY,Nassau County,MINEOLA,11501
NY,Nassau County,NEW HYDE PARK,11040
NY,Nassau County,NEW HYDE PARK,11042
NY,Nassau County,OCEANSIDE,11572
NY,Nassau County,OLD BETHPAGE,11804
NY,Nassau County,OLD WESTBURY,11568
NY,Nassau County,OYSTER BAY,11771
NY,Nassau County,PLAINVIEW,11803
NY,Nassau County,POINT LOOKOUT,11569
NY,Nassau County,PORT WASHINGTON,11050
NY,Nassau County,PORT WASHINGTON,11051
NY,Nassau County,PORT WASHINGTON,11052
NY,Nassau County,PORT WASHINGTON,11053
NY,Nassau County,PORT WASHINGTON,11054
NY,Nassau County,PORT WASHINGTON,11055
NY,Nassau County,ROCKVILLE CENTRE,11570
NY,Nassau County,ROCKVILLE CENTRE,11571
NY,Nassau County,ROOSEVELT,11575
NY,Nassau County,ROSLYN,11576
NY,Nassau County,ROSLYN HEIGHTS,11577
NY,Nassau County,SEA CLIFF,11579
NY,Nassau County,SEAFORD,11783
NY,Nassau County,SYOSSET,11791
NY,Nassau County,UNIONDALE,11553
NY,Nassau County,UNIONDALE,11555
NY,Nassau County,UNIONDALE,11556
NY,Nassau County,VALLEY STREAM,11580
NY,Nassau County,VALLEY STREAM,11581
NY,Nassau County,VALLEY STREAM,11582
NY,Nassau County,WANTAGH,11793
NY,Nassau County,WEST HEMPSTEAD,11552
NY,Nassau County,WESTBURY,11590
NY,Nassau County,WOODBURY,11797
NY,Nassau County,WOODMERE,11598
NY,New York County,NEW YORK,10001
NY,New York County,NEW YORK,10002
NY,New York County,NEW YORK,10003
NY,New York County,NEW YORK,10004
NY,New York County,NEW YORK,10005
NY,New York County,NEW YORK,10006
NY,New York County,NEW YORK,10007
NY,New York County,NEW YORK,10008
NY,New York County,NEW YORK,10009
NY,New York County,NEW YORK,10010
NY,New York County,NEW YORK,10011
NY,New York County,NEW YORK,10012
NY,New York County,NEW YORK,10013
NY,New York County,NEW YORK,10014
NY,New York County,NEW YORK,10016
NY,New York County,NEW YORK,10017
NY,New York County,NEW YORK,10018
NY,New York County,NEW YORK,10019
NY,New York County,NEW YORK,10020
NY,New York County,NEW YORK,10021
NY,New York County,NEW YORK,10022
NY,New York County,NEW YORK,10023
NY,New York County,NEW YORK,10024
NY,New York County,NEW YORK,10025
NY,New York County,NEW YORK,10026
NY,New York County,NEW YORK,10027
NY,New York County,NEW YORK,10028
NY,New York County,NEW YORK,10029
NY,New York County,NEW YORK,10030
NY,New York County,NEW YORK,10031
NY,New York County,NEW YORK,10032
NY,New York County,NEW YORK,10033
NY,New York County,NEW YORK,10034
NY,New York County,NEW YORK,10035
NY,New York County,NEW YORK,10036
NY,New York County,NEW YORK,10037
NY,New York County,NEW YORK,10038
NY,New York County,NEW YORK,10039
NY,New York County,NEW YORK,10040
NY,New York County,NEW YORK,10041
NY,New York County,NEW YORK,10043
NY,New York County,NEW YORK,10044
NY,New York County,NEW YORK,10045
NY,New York County,NEW YORK,10055
NY,New York County,NEW YORK,10060
NY,New York County,NEW YORK,10065
NY,New York County,NEW YORK,10069
NY,New York County,NEW YORK,10075
NY,New York County,NEW YORK,10080
NY,New York County,NEW YORK,10081
NY,New York County,NEW YORK,10087
NY,New York County,NEW YORK,10090
NY,New York County,NEW YORK,10095
NY,New York County,NEW YORK,10101
NY,New York County,NEW YORK,10102
NY,New York County,NEW YORK,10103
NY,New York County,NEW YORK,10104
NY,New York County,NEW YORK,10105
NY,New York County,NEW YORK,10106
NY,New York County,NEW YORK,10107
NY,New York County,NEW YORK,10108
NY,New York County,NEW YORK,10109
NY,New York County,NEW YORK,10110
NY,New York County,NEW YORK,10111
NY,New York County,NEW YORK,10112
NY,New York County,NEW YORK,10113
NY,New York County,NEW YORK,10114
NY,New York County,NEW YORK,10115
NY,New York County,NEW YORK,10116
NY,New York County,NEW YORK,10117
NY,New York County,NEW YORK,10118
NY,New York County,NEW YORK,10119
NY,New York County,NEW YORK,10120
NY,New York County,NEW YORK,10121
NY,New York County,NEW YORK,10122
NY,New York County,NEW YORK,10123
NY,New York County,NEW YORK,10124
NY,New York County,NEW YORK,10125
NY,New York County,NEW YORK,10126
NY,New York County,NEW YORK,10128
NY,New York County,NEW YORK,10129
NY,New York County,NEW YORK,10130
NY,New York County,NEW YORK,10131
NY,New York County,NEW YORK,10132
NY,New York County,NEW YORK,10133
NY,New York County,NEW YORK,10138
NY,New York County,NEW YORK,10150
NY,New York County,NEW YORK,10151
NY,New York County,NEW YORK,10152
NY,New York County,NEW YORK,10153
NY,New York County,NEW YORK,10154
NY,New York County,NEW YORK,10155
NY,New York County,NEW YORK,10156
NY,New York County,NEW YORK,10157
NY,New York County,NEW YORK,10158
NY,New York County,NEW YORK,10159
NY,New York County,NEW YORK,10160
NY,New York County,NEW YORK,10161
NY,New York County,NEW YORK,10162
NY,New York County,NEW YORK,10163
NY,New York County,NEW YORK,10164
NY,New York County,NEW YORK,10165
NY,New York County,NEW YORK,10166
NY,New York County,NEW YORK,10167
NY,New York County,NEW YORK,10168
NY,New York County,NEW YORK,10169
NY,New York County,NEW YORK,10170
NY,New York County,NEW YORK,10171
NY,New York County,NEW YORK,10172
NY,New York County,NEW YORK,10173
NY,New York County,NEW YORK,10174
NY,New York County,NEW YORK,10175
NY,New York County,NEW YORK,10176
NY,New York County,NEW YORK,10177
NY,New York County,NEW YORK,10178
NY,New York County,NEW YORK,10179
NY,New York County,NEW YORK,10185
NY,New York County,NEW YORK,10199
NY,New York County,NEW YORK,10203
NY,New York County,NEW YORK,10211
NY,New York County,NEW YORK,10212
NY,New York County,NEW YORK,10213
NY,New York County,NEW YORK,10242
NY,New York County,NEW YORK,10249
NY,New York County,NEW YORK,10256
NY,New York County,NEW YORK,10257
NY,New York County,NEW YORK,10258
NY,New York County,NEW YORK,10259
NY,New York County,NEW YORK,10260
NY,New York County,NEW YORK,10261
NY,New York County,NEW YORK,10265
NY,New York County,NEW YORK,10268
NY,New York County,NEW YORK,10269
NY,New York County,NEW YORK,10270
NY,New York County,NEW YORK,10271
NY,New York County,NEW YORK,10272
NY,New York County,NEW YORK,10273
NY,New York County,NEW YORK,10274
NY,New York County,NEW YORK,10275
NY,New York County,NEW YORK,10276
NY,New York County,NEW YORK,10277
NY,New York County,NEW YORK,10278
NY,New York County,NEW YORK,10279
NY,New York County,NEW YORK,10280
NY,New York County,NEW YORK,10281
NY,New York County,NEW YORK,10282
NY,New York County,NEW YORK,10285
NY,New York County,NEW YORK,10286
NY,New York County,NEW YORK,10292
NY,Niagara County,APPLETON,14008
NY,Niagara County,BARKER,14012
NY,Niagara County,BURT,14028
NY,Niagara County,GASPORT,14067
NY,Niagara County,LEWISTON,14092
NY,Niagara County,LOCKPORT,14094
NY,Niagara County,LOCKPORT,14095
NY,Niagara County,LYNDONVILLE,14098
NY,Niagara County,MODEL CITY,14107
NY,Niagara County,NEWFANE,14108
NY,Niagara County,NIAGARA FALLS,14301
NY,Niagara County,NIAGARA FALLS,14302
NY,Niagara County,NIAGARA FALLS,14303
NY,Niagara County,NIAGARA FALLS,14304
NY,Niagara County,NIAGARA FALLS,14305
NY,Niagara County,NIAGARA UNIVERSITY,14109
NY,Niagara County,NORTH TONAWANDA,14120
NY,Niagara County,OLCOTT,14126
NY,Niagara County,RANSOMVILLE,14131
NY,Niagara County,SANBORN,14132
NY,Niagara County,STELLA NIAGARA,14144
NY,Niagara County,WILSON,14172
NY,Niagara County,YOUNGSTOWN,14174
NY,Oneida County,ALDER CREEK,13301
NY,Oneida County,AVA,13303
NY,Oneida County,BARNEVELD,13304
NY,Oneida County,BLOSSVALE,13308
NY,Oneida County,BRIDGEWATER,13313
NY,Oneida County,CAMDEN,13316
NY,Oneida County,CASSVILLE,13318
NY,Oneida County,CHADWICKS,13319
NY,Oneida County,CLARK MILLS,13321
NY,Oneida County,CLEVELAND,13042
NY,Oneida County,CLINTON,13323
NY,Oneida County,DEANSBORO,13328
NY,Oneida County,DURHAMVILLE,13054
NY,Oneida County,FORESTPORT,13338
NY,Oneida County,FRANKLIN SPRINGS,13341
NY,Oneida County,HINCKLEY,13352
NY,Oneida County,HOLLAND PATENT,13354
NY,Oneida County,KNOXBORO,13362
NY,Oneida County,LEE CENTER,13363
NY,Oneida County,MARCY,13403
NY,Oneida County,MC CONNELLSVILLE,13401
NY,Oneida County,NEW YORK MILLS,13417
NY,Oneida County,NORTH BAY,13123
NY,Oneida County,ORISKANY,13424
NY,Oneida County,PROSPECT,13435
NY,Oneida County,REMSEN,13438
NY,Oneida County,ROME,13440
NY,Oneida County,ROME,13441
NY,Oneida County,ROME,13442
NY,Oneida County,ROME,13449
NY,Oneida County,SANGERFIELD,13455
NY,Oneida County,SHERRILL,13461
NY,Oneida County,STITTVILLE,13469
NY,Oneida County,SYLVAN BEACH,13157
NY,Oneida County,TABERG,13471
NY,Oneida County,UTICA,13503
NY,Oneida County,UTICA,13504
NY,Oneida County,UTICA,13505
NY,Oneida County,UTICA,13599
NY,Oneida County,VERNON,13476
NY,Oneida County,VERNON CENTER,13477
NY,Oneida County,VERONA,13478
NY,Oneida County,VERONA BEACH,13162
NY,Oneida County,WASHINGTON MILLS,13479
NY,Oneida County,WESTDALE,13483
NY,Oneida County,WESTERNVILLE,13486
NY,Oneida County,WESTMORELAND,13490
NY,Oneida County,WHITESBORO,13492
NY,Oneida County,WOODGATE,13494
NY,Oneida County,YORKVILLE,13495
NY,Onondaga County,APULIA STATION,13020
NY,Onondaga County,BREWERTON,13029
NY,Onondaga County,CAMILLUS,13031
NY,Onondaga County,CICERO,13039
NY,Onondaga County,CLAY,13041
NY,Onondaga County,DE WITT,13214
NY,Onondaga County,DELPHI FALLS,13051
NY,Onondaga County,EAST SYRACUSE,13057
NY,Onondaga County,FABIUS,13063
NY,Onondaga County,FAYETTEVILLE,13066
NY,Onondaga County,FULTON,13069
NY,Onondaga County,JAMESVILLE,13078
NY,Onondaga County,LA FAYETTE,13084
NY,Onondaga County,LIVERPOOL,13088
NY,Onondaga County,LIVERPOOL,13089
NY,Onondaga County,LIVERPOOL,13090
NY,Onondaga County,MARCELLUS,13108
NY,Onondaga County,MARIETTA,13110
NY,Onondaga County,MATTYDALE,13211
NY,Onondaga County,MEMPHIS,13112
NY,Onondaga County,MINOA,13116
NY,Onondaga County,MOTTVILLE,13119
NY,Onondaga County,NEDROW,13120
NY,Onondaga County,NORTH SYRACUSE,13212
NY,Onondaga County,PHOENIX,13135
NY,Onondaga County,PLAINVILLE,13137
NY,Onondaga County,POMPEY,13138
NY,Onondaga County,SKANEATELES FALLS,13153
NY,Onondaga County,SOLVAY,13209
NY,Onondaga County,SYRACUSE,13201
NY,Onondaga County,SYRACUSE,13202
NY,Onondaga County,SYRACUSE,13203
NY,Onondaga County,SYRACUSE,13204
NY,Onondaga County,SYRACUSE,13205
NY,Onondaga County,SYRACUSE,13206
NY,Onondaga County,SYRACUSE,13207
NY,Onondaga County,SYRACUSE,13208
NY,Onondaga County,SYRACUSE,13210
NY,Onondaga County,SYRACUSE,13215
NY,Onondaga County,SYRACUSE,13217
NY,Onondaga County,SYRACUSE,13218
NY,Onondaga County,SYRACUSE,13219
NY,Onondaga County,SYRACUSE,13220
NY,Onondaga County,SYRACUSE,13221
NY,Onondaga County,SYRACUSE,13224
NY,Onondaga County,SYRACUSE,13225
NY,Onondaga County,SYRACUSE,13235
NY,Onondaga County,SYRACUSE,13244
NY,Onondaga County,SYRACUSE,13250
NY,Onondaga County,SYRACUSE,13251
NY,Onondaga County,SYRACUSE,13252
NY,Onondaga County,SYRACUSE,13261
NY,Onondaga County,SYRACUSE,13290
NY,Onondaga County,WARNERS,13164
NY,Ontario County,BLOOMFIELD,14469
NY,Ontario County,CANANDAIGUA,14424
NY,Ontario County,CLIFTON SPRINGS,14432
NY,Ontario County,EAST BLOOMFIELD,14443
NY,Ontario County,FARMINGTON,14425
NY,Ontario County,FISHERS,14453
NY,Ontario County,GENEVA,14456
NY,Ontario County,GORHAM,14461
NY,Ontario County,HALL,14463
NY,Ontario County,LYONS,14489
NY,Ontario County,MANCHESTER,14504
NY,Ontario County,NEWARK,14513
NY,Ontario County,OAKS CORNERS,14518
NY,Ontario County,PALMYRA,14522
NY,Ontario County,PHELPS,14532
NY,Ontario County,PORT GIBSON,14537
NY,Ontario County,RUSHVILLE,14544
